"OTUvec1"	"OTUvec2"	"tau"	"p_value"
"1154"	"Otu00026"	"Otu00049"	0.0493669509719998	0.694333970841705
"1155"	"Otu00027"	"Otu00049"	-0.142564474883968	0.240129447780301
"1156"	"Otu00028"	"Otu00049"	-0.116011905278905	0.356226035760627
"1157"	"Otu00029"	"Otu00049"	0.155912085216253	0.231330662488621
"1158"	"Otu00030"	"Otu00049"	-0.181413334096246	0.121329122855747
"1159"	"Otu00031"	"Otu00049"	-0.138844872953519	0.254924781853019
"1160"	"Otu00032"	"Otu00049"	-0.173593515494656	0.14097239396979
"1161"	"Otu00033"	"Otu00049"	-0.0995343380181181	0.437654757761524
"1162"	"Otu00034"	"Otu00049"	-0.140244554231485	0.254371272230782
"1163"	"Otu00035"	"Otu00049"	-0.127497851729101	0.302832435390084
"1164"	"Otu00036"	"Otu00049"	-0.128138012331297	0.302527568732725
"1165"	"Otu00037"	"Otu00049"	-0.135527114059143	0.270196791843312
"1166"	"Otu00038"	"Otu00049"	-0.036697247706422	0.783636773269547
"1167"	"Otu00039"	"Otu00049"	-0.0588388009786557	0.655461685733485
"1168"	"Otu00040"	"Otu00049"	-0.124403748131183	0.319760662379096
"1169"	"Otu00041"	"Otu00049"	-0.107612628848666	0.395500643968008
"1170"	"Otu00042"	"Otu00049"	-0.103688770182557	0.416104409647806
"1171"	"Otu00043"	"Otu00049"	-0.0523805255289192	0.692517575855317
"1172"	"Otu00044"	"Otu00049"	-0.0588388009786557	0.655461685733485
"1173"	"Otu00045"	"Otu00049"	-0.127356892203715	0.302866390628767
"1174"	"Otu00046"	"Otu00049"	-0.0899338653234504	0.483918415773876
"1175"	"Otu00047"	"Otu00049"	-0.147235969886651	0.225664539037816
"1176"	"Otu00048"	"Otu00049"	-0.0258306539903911	0.847414576789303
"1177"	"Otu00001"	"Otu00050"	-0.0930106808553541	0.473236109915306
"1178"	"Otu00002"	"Otu00050"	0.348198915808105	0.00698953560953752
"1179"	"Otu00003"	"Otu00050"	-0.116449282674628	0.325005072076111
"1180"	"Otu00004"	"Otu00050"	0.123487284576219	0.308005755436155
"1181"	"Otu00005"	"Otu00050"	0.0418765756358005	0.737427928540701
"1182"	"Otu00006"	"Otu00050"	-0.161100558132207	0.18762452703146
"1183"	"Otu00007"	"Otu00050"	0	1
"1184"	"Otu00008"	"Otu00050"	-0.152004864233484	0.219106899454399
"1185"	"Otu00009"	"Otu00050"	-0.0384592628328371	0.753692811490355
"1186"	"Otu00010"	"Otu00050"	-0.0644490992697109	0.625039308003184
"1187"	"Otu00011"	"Otu00050"	-0.0451523640985731	0.734342429024387
"1188"	"Otu00012"	"Otu00050"	-0.0946269250796203	0.429142751483307
"1189"	"Otu00013"	"Otu00050"	-0.0620322806932314	0.615358884305565
"1190"	"Otu00014"	"Otu00050"	0.244739081047459	0.0550589436835975
"1191"	"Otu00015"	"Otu00050"	-0.0267732638762309	0.824486036833766
"1192"	"Otu00016"	"Otu00050"	0.234467616876157	0.0614044136317251
"1193"	"Otu00017"	"Otu00050"	-0.0555555555555556	0.674919812487569
"1194"	"Otu00018"	"Otu00050"	0.137229951442097	0.29372917739688
"1195"	"Otu00019"	"Otu00050"	0.111187397499165	0.392804071272574
"1196"	"Otu00020"	"Otu00050"	-0.0380651276625197	0.758827311955182
"1197"	"Otu00021"	"Otu00050"	-0.0237647041324814	0.843244260451473
"1198"	"Otu00022"	"Otu00050"	-0.0328113391973073	0.788397856942597
"1199"	"Otu00023"	"Otu00050"	-0.0557278212575353	0.674884802229073
"1200"	"Otu00024"	"Otu00050"	-0.0971247707842225	0.417657319235363
"1201"	"Otu00025"	"Otu00050"	-0.0697849687383449	0.562725570793384
"1202"	"Otu00026"	"Otu00050"	0.396842450112388	0.00150847227954998
"1203"	"Otu00027"	"Otu00050"	-0.0779607128272915	0.518795994793215
"1204"	"Otu00028"	"Otu00050"	-0.142741271193632	0.254209231422737
"1205"	"Otu00029"	"Otu00050"	0.360416388314497	0.00544859777314932
"1206"	"Otu00030"	"Otu00050"	-0.124735734792312	0.284661214669288
"1207"	"Otu00031"	"Otu00050"	-0.0643726081297847	0.595997260892783
"1208"	"Otu00032"	"Otu00050"	-0.0845459605433455	0.471422397669613
"1209"	"Otu00033"	"Otu00050"	-0.122467240771248	0.337439910523164
"1210"	"Otu00034"	"Otu00050"	-0.0350115995138267	0.775025556391799
"1211"	"Otu00035"	"Otu00050"	-0.156873601778337	0.202875741084553
"1212"	"Otu00036"	"Otu00050"	-0.0472983769840402	0.702267073780924
"1213"	"Otu00037"	"Otu00050"	-0.166752821578943	0.172988137567613
"1214"	"Otu00038"	"Otu00050"	0.820267947790745	7.05070224427118e-10
"1215"	"Otu00039"	"Otu00050"	0.501941258303991	0.000131677437529953
"1216"	"Otu00040"	"Otu00050"	0.0214830330899036	0.862982785828441
"1217"	"Otu00041"	"Otu00050"	0.0559050871406397	0.657494622525674
"1218"	"Otu00042"	"Otu00050"	0.0273383275906904	0.829487392861266
"1219"	"Otu00043"	"Otu00050"	-0.0644490992697109	0.625039308003184
"1220"	"Otu00044"	"Otu00050"	0.482635825292299	0.000236687635198018
"1221"	"Otu00045"	"Otu00050"	-0.00783500824537114	0.949236529326784
"1222"	"Otu00046"	"Otu00050"	0.26490088656885	0.0383522844049553
"1223"	"Otu00047"	"Otu00050"	-0.00241545893719807	0.984071477209407
"1224"	"Otu00048"	"Otu00050"	-0.0317820863081864	0.812029495875175
"1225"	"Otu00049"	"Otu00050"	-0.0451523640985731	0.734342429024387
"1226"	"Otu00001"	"Otu00051"	-0.302866607401079	0.0104630351224368
"1227"	"Otu00002"	"Otu00051"	-0.244631308073372	0.0377757898593712
"1228"	"Otu00003"	"Otu00051"	0.540678476045207	5.5765420414744e-07
"1229"	"Otu00004"	"Otu00051"	0.237403522687991	0.0317863181342086
"1230"	"Otu00005"	"Otu00051"	-0.10254336641089	0.368306844233239
"1231"	"Otu00006"	"Otu00051"	0.47562345527613	2.02429114379843e-05
"1232"	"Otu00007"	"Otu00051"	0.303980179431465	0.00576699866371411
"1233"	"Otu00008"	"Otu00051"	0.465789794204773	3.68548339826358e-05
"1234"	"Otu00009"	"Otu00051"	0.550024273880355	8.79930005526219e-07
"1235"	"Otu00010"	"Otu00051"	-0.044071183781656	0.714071887493908
"1236"	"Otu00011"	"Otu00051"	-0.147027666122991	0.225674358277726
"1237"	"Otu00012"	"Otu00051"	0.468664988813513	1.78956861547341e-05
"1238"	"Otu00013"	"Otu00051"	0.448424458684738	6.89672761700066e-05
"1239"	"Otu00014"	"Otu00051"	0.256244660028803	0.0276984303532708
"1240"	"Otu00015"	"Otu00051"	0.586804739106921	1.00867531660498e-07
"1241"	"Otu00016"	"Otu00051"	0.106143263775725	0.353404636141363
"1242"	"Otu00017"	"Otu00051"	-0.180903122938753	0.134308677165356
"1243"	"Otu00018"	"Otu00051"	0.0761096469951258	0.523218238865182
"1244"	"Otu00019"	"Otu00051"	0.0885022487317385	0.455879126300367
"1245"	"Otu00020"	"Otu00051"	0.648080427016708	1.01686119524658e-08
"1246"	"Otu00021"	"Otu00051"	0.312012148811589	0.00445352013684541
"1247"	"Otu00022"	"Otu00051"	0.397452712866762	0.000367962091121221
"1248"	"Otu00023"	"Otu00051"	-0.181464064201094	0.134255206841255
"1249"	"Otu00024"	"Otu00051"	0.6516563395839	2.56920484886791e-09
"1250"	"Otu00025"	"Otu00051"	0.578280864343344	1.48553191525735e-07
"1251"	"Otu00026"	"Otu00051"	-0.109706899711735	0.336410453572944
"1252"	"Otu00027"	"Otu00051"	0.562617348014707	3.37833024444123e-07
"1253"	"Otu00028"	"Otu00051"	0.556668929273012	1.09989293384238e-06
"1254"	"Otu00029"	"Otu00051"	-0.302866607401079	0.0104630351224368
"1255"	"Otu00030"	"Otu00051"	0.56692992010551	1.00692420179627e-07
"1256"	"Otu00031"	"Otu00051"	0.547575494410503	7.78026045589186e-07
"1257"	"Otu00032"	"Otu00051"	0.512933534159525	1.70774620378289e-06
"1258"	"Otu00033"	"Otu00051"	0.560752658869148	1.47895286417565e-06
"1259"	"Otu00034"	"Otu00051"	0.362541428240406	0.00118431441491662
"1260"	"Otu00035"	"Otu00051"	0.474041554319344	2.48337483337302e-05
"1261"	"Otu00036"	"Otu00051"	0.0821416714209342	0.466958058340732
"1262"	"Otu00037"	"Otu00051"	0.648626130389094	6.34368291230203e-09
"1263"	"Otu00038"	"Otu00051"	-0.147027666122991	0.225674358277726
"1264"	"Otu00039"	"Otu00051"	-0.235737885701248	0.049004030792953
"1265"	"Otu00040"	"Otu00051"	0.562432250165895	7.37954369611771e-07
"1266"	"Otu00041"	"Otu00051"	0.38631077396413	0.000785863657023267
"1267"	"Otu00042"	"Otu00051"	0.29080062362022	0.0120481467859352
"1268"	"Otu00043"	"Otu00051"	-0.132213551344968	0.271690075885887
"1269"	"Otu00044"	"Otu00051"	-0.235737885701248	0.049004030792953
"1270"	"Otu00045"	"Otu00051"	0.50005076783103	8.49918072076683e-06
"1271"	"Otu00046"	"Otu00051"	0.207020437846054	0.0760549904215764
"1272"	"Otu00047"	"Otu00051"	0.619160601640811	2.06386054912855e-08
"1273"	"Otu00048"	"Otu00051"	-0.103490615999878	0.395846792999836
"1274"	"Otu00049"	"Otu00051"	-0.147027666122991	0.225674358277726
"1275"	"Otu00050"	"Otu00051"	-0.0651251242579511	0.589861290400028
"1276"	"Otu00001"	"Otu00052"	-0.310052590637985	0.00837251710609129
"1277"	"Otu00002"	"Otu00052"	-0.243509087187453	0.0375074413918223
"1278"	"Otu00003"	"Otu00052"	0.648146904241601	1.57976298709173e-09
"1279"	"Otu00004"	"Otu00052"	0.235588650790116	0.0320798411907419
"1280"	"Otu00005"	"Otu00052"	0.0139596233932741	0.901942764316361
"1281"	"Otu00006"	"Otu00052"	0.477033283756621	1.70477263579105e-05
"1282"	"Otu00007"	"Otu00052"	0.374488479922011	0.000622936173531929
"1283"	"Otu00008"	"Otu00052"	0.409266288951048	0.000264950981989864
"1284"	"Otu00009"	"Otu00052"	0.559169150380209	4.94524319716305e-07
"1285"	"Otu00010"	"Otu00052"	0.0103289472164196	0.931156901855766
"1286"	"Otu00011"	"Otu00052"	-0.150516127109785	0.212100100730646
"1287"	"Otu00012"	"Otu00052"	0.608739245894063	2.08248134292432e-08
"1288"	"Otu00013"	"Otu00052"	0.438425235840921	9.06321688507461e-05
"1289"	"Otu00014"	"Otu00052"	0.375335427582104	0.00117826015916389
"1290"	"Otu00015"	"Otu00052"	0.58885684313219	7.62780798524432e-08
"1291"	"Otu00016"	"Otu00052"	-0.017597032950457	0.876999943546753
"1292"	"Otu00017"	"Otu00052"	-0.0902233668915897	0.452483976599758
"1293"	"Otu00018"	"Otu00052"	0.16005362586149	0.176827151855137
"1294"	"Otu00019"	"Otu00052"	0.229673162676598	0.0515706074933189
"1295"	"Otu00020"	"Otu00052"	0.517672269672261	4.16965305971573e-06
"1296"	"Otu00021"	"Otu00052"	0.24131637138105	0.0269090137543837
"1297"	"Otu00022"	"Otu00052"	0.458218954970299	3.60816031430566e-05
"1298"	"Otu00023"	"Otu00052"	-0.185769582510424	0.122996815689557
"1299"	"Otu00024"	"Otu00052"	0.684284235462464	3.12164738502929e-10
"1300"	"Otu00025"	"Otu00052"	0.714548379110126	6.52045084592601e-11
"1301"	"Otu00026"	"Otu00052"	-0.0674939105966768	0.551877725028889
"1302"	"Otu00027"	"Otu00052"	0.608164362500752	2.90720483242524e-08
"1303"	"Otu00028"	"Otu00052"	0.448916829100083	7.71033727031689e-05
"1304"	"Otu00029"	"Otu00052"	-0.310052590637985	0.00837251710609129
"1305"	"Otu00030"	"Otu00052"	0.569842911678667	7.25662188116871e-08
"1306"	"Otu00031"	"Otu00052"	0.678996811663278	7.12597758578681e-10
"1307"	"Otu00032"	"Otu00052"	0.629850571870918	3.40038663892983e-09
"1308"	"Otu00033"	"Otu00052"	0.555601750648209	1.59842451386005e-06
"1309"	"Otu00034"	"Otu00052"	0.396306851013526	0.000362669536648097
"1310"	"Otu00035"	"Otu00052"	0.381143287167745	0.000648815270589465
"1311"	"Otu00036"	"Otu00052"	0.0596315629848456	0.595241701709595
"1312"	"Otu00037"	"Otu00052"	0.59863267142909	6.97133195615152e-08
"1313"	"Otu00038"	"Otu00052"	-0.150516127109785	0.212100100730646
"1314"	"Otu00039"	"Otu00052"	-0.241331135183221	0.0426200087323275
"1315"	"Otu00040"	"Otu00052"	0.399730257275438	0.000400225210882565
"1316"	"Otu00041"	"Otu00052"	0.25690587306195	0.024679797200936
"1317"	"Otu00042"	"Otu00052"	0.421781069231364	0.000248809580926546
"1318"	"Otu00043"	"Otu00052"	-0.214842102101527	0.0723516927360355
"1319"	"Otu00044"	"Otu00052"	-0.241331135183221	0.0426200087323275
"1320"	"Otu00045"	"Otu00052"	0.712221182350407	1.77952319546648e-10
"1321"	"Otu00046"	"Otu00052"	0.112208568218498	0.333370234156523
"1322"	"Otu00047"	"Otu00052"	0.618762999025388	1.73581449214311e-08
"1323"	"Otu00048"	"Otu00052"	-0.105946092482195	0.381869445035879
"1324"	"Otu00049"	"Otu00052"	-0.150516127109785	0.212100100730646
"1325"	"Otu00050"	"Otu00052"	-0.0712289738617814	0.553103500509522
"1326"	"Otu00051"	"Otu00052"	0.562222047750001	2.92078618180369e-07
"1327"	"Otu00001"	"Otu00053"	-0.287441408906946	0.0160951709178023
"1328"	"Otu00002"	"Otu00053"	-0.197068380817191	0.0974048203405524
"1329"	"Otu00003"	"Otu00053"	0.663608338350894	1.15937814904044e-09
"1330"	"Otu00004"	"Otu00053"	0.36237943892976	0.00116805510872453
"1331"	"Otu00005"	"Otu00053"	-0.106908795202626	0.352835424581617
"1332"	"Otu00006"	"Otu00053"	0.533944581273509	2.13924635028562e-06
"1333"	"Otu00007"	"Otu00053"	0.336671089256002	0.00245434870816896
"1334"	"Otu00008"	"Otu00053"	0.365486613841048	0.00133993016861345
"1335"	"Otu00009"	"Otu00053"	0.526062575740282	3.18842745894443e-06
"1336"	"Otu00010"	"Otu00053"	-0.0368039519938651	0.761832820246058
"1337"	"Otu00011"	"Otu00053"	-0.139539448938741	0.254719661132931
"1338"	"Otu00012"	"Otu00053"	0.621744941224826	1.72683405352814e-08
"1339"	"Otu00013"	"Otu00053"	0.492807803280218	1.47404511743332e-05
"1340"	"Otu00014"	"Otu00053"	0.247898969698538	0.0348841133538933
"1341"	"Otu00015"	"Otu00053"	0.697570589840965	3.59074103783996e-10
"1342"	"Otu00016"	"Otu00053"	0.214383762793594	0.0633588376952814
"1343"	"Otu00017"	"Otu00053"	-0.171689606125249	0.159253231400313
"1344"	"Otu00018"	"Otu00053"	0.0910054329345985	0.449586491704395
"1345"	"Otu00019"	"Otu00053"	0.169317520803284	0.157647617983794
"1346"	"Otu00020"	"Otu00053"	0.621430038173323	5.31032526840391e-08
"1347"	"Otu00021"	"Otu00053"	0.270141587811527	0.0147149168483631
"1348"	"Otu00022"	"Otu00053"	0.442567776143201	8.52764253529426e-05
"1349"	"Otu00023"	"Otu00053"	-0.172221978274641	0.159197048008164
"1350"	"Otu00024"	"Otu00053"	0.695164294647888	3.07298186896787e-10
"1351"	"Otu00025"	"Otu00053"	0.627593011888851	1.6154634741028e-08
"1352"	"Otu00026"	"Otu00053"	0.0152348699523521	0.894799970625335
"1353"	"Otu00027"	"Otu00053"	0.622622784067427	2.24451675023829e-08
"1354"	"Otu00028"	"Otu00053"	0.504309135277118	1.22612518107523e-05
"1355"	"Otu00029"	"Otu00053"	-0.21089451196977	0.0774256790383887
"1356"	"Otu00030"	"Otu00053"	0.530152036678529	8.08151391806788e-07
"1357"	"Otu00031"	"Otu00053"	0.725557935556684	8.86200002270243e-11
"1358"	"Otu00032"	"Otu00053"	0.519275410628305	1.59428731283384e-06
"1359"	"Otu00033"	"Otu00053"	0.49999118754271	2.12009083810916e-05
"1360"	"Otu00034"	"Otu00053"	0.454642871878245	5.62218297013306e-05
"1361"	"Otu00035"	"Otu00053"	0.468995371467789	3.59400311720215e-05
"1362"	"Otu00036"	"Otu00053"	0.0137697803858862	0.903853600169992
"1363"	"Otu00037"	"Otu00053"	0.701711195733855	4.85850026876733e-10
"1364"	"Otu00038"	"Otu00053"	-0.00303346628127699	0.980246389283553
"1365"	"Otu00039"	"Otu00053"	-0.134238958689119	0.26684605679482
"1366"	"Otu00040"	"Otu00053"	0.526080019677013	4.4873178040028e-06
"1367"	"Otu00041"	"Otu00053"	0.482727527510336	3.2365117072386e-05
"1368"	"Otu00042"	"Otu00053"	0.292642408795907	0.0123226889387114
"1369"	"Otu00043"	"Otu00053"	-0.199174328437388	0.100969871772451
"1370"	"Otu00044"	"Otu00053"	-0.142020927308778	0.240105368022557
"1371"	"Otu00045"	"Otu00053"	0.529536762983609	3.00696659438771e-06
"1372"	"Otu00046"	"Otu00053"	0.206803402302541	0.0791845910161624
"1373"	"Otu00047"	"Otu00053"	0.608540664432594	4.79885624571352e-08
"1374"	"Otu00048"	"Otu00053"	-0.0982197698416416	0.424771873262938
"1375"	"Otu00049"	"Otu00053"	-0.139539448938741	0.254719661132931
"1376"	"Otu00050"	"Otu00053"	0.0846006754820069	0.487936937152221
"1377"	"Otu00051"	"Otu00053"	0.555176196397814	6.13820904105111e-07
"1378"	"Otu00052"	"Otu00053"	0.591471518136071	9.06020636293192e-08
"1379"	"Otu00001"	"Otu00054"	-0.159786780200486	0.184142613620497
"1380"	"Otu00002"	"Otu00054"	0.0263662760152958	0.825755760781987
"1381"	"Otu00003"	"Otu00054"	0.158806100538192	0.148230526445132
"1382"	"Otu00004"	"Otu00054"	0.202629434218269	0.0715184764772769
"1383"	"Otu00005"	"Otu00054"	-0.155800472148684	0.178905832393923
"1384"	"Otu00006"	"Otu00054"	0.188501074920682	0.0966843935289681
"1385"	"Otu00007"	"Otu00054"	0.0596297750733812	0.594329972354955
"1386"	"Otu00008"	"Otu00054"	0.162150971523427	0.157780739418165
"1387"	"Otu00009"	"Otu00054"	0.262681128179708	0.0209368392384399
"1388"	"Otu00010"	"Otu00054"	-0.0715763673941965	0.558479824104786
"1389"	"Otu00011"	"Otu00054"	0.0783525836196903	0.525529119972415
"1390"	"Otu00012"	"Otu00054"	0.178327113759862	0.10845957606498
"1391"	"Otu00013"	"Otu00054"	0.171154255062832	0.135240899594211
"1392"	"Otu00014"	"Otu00054"	0.0666442933814463	0.573420378663767
"1393"	"Otu00015"	"Otu00054"	0.213882453668233	0.0562952947884157
"1394"	"Otu00016"	"Otu00054"	0.173862508696305	0.134979482344616
"1395"	"Otu00017"	"Otu00054"	0.0128540225939652	0.916684952496043
"1396"	"Otu00018"	"Otu00054"	0.00921809732960275	0.939398128327762
"1397"	"Otu00019"	"Otu00054"	-0.0274407421366744	0.820168160899009
"1398"	"Otu00020"	"Otu00054"	0.147206394742873	0.200757111883018
"1399"	"Otu00021"	"Otu00054"	0.483977687406566	1.43468805349212e-05
"1400"	"Otu00022"	"Otu00054"	0.124035693921424	0.274321441809902
"1401"	"Otu00023"	"Otu00054"	-0.162462889562685	0.187414554646784
"1402"	"Otu00024"	"Otu00054"	0.231845185402156	0.0371390148042938
"1403"	"Otu00025"	"Otu00054"	0.244533174514824	0.0288885964649654
"1404"	"Otu00026"	"Otu00054"	0.159651572717048	0.168941400537262
"1405"	"Otu00027"	"Otu00054"	0.234380713568967	0.0366384767260657
"1406"	"Otu00028"	"Otu00054"	0.283249874908673	0.0147620435970084
"1407"	"Otu00029"	"Otu00054"	-0.0193680945697559	0.872107009889506
"1408"	"Otu00030"	"Otu00054"	0.177719349349461	0.100627119603203
"1409"	"Otu00031"	"Otu00054"	0.215505378069902	0.0558465057350026
"1410"	"Otu00032"	"Otu00054"	0.249255996475687	0.0222020922315531
"1411"	"Otu00033"	"Otu00054"	0.18178338891209	0.124890530227775
"1412"	"Otu00034"	"Otu00054"	0.194764406629442	0.0867021951193983
"1413"	"Otu00035"	"Otu00054"	0.246088390514831	0.031365259136902
"1414"	"Otu00036"	"Otu00054"	0.502308454576551	1.21775373402855e-05
"1415"	"Otu00037"	"Otu00054"	0.170462298204822	0.133390813705646
"1416"	"Otu00038"	"Otu00054"	0.00940231003436283	0.939274723099832
"1417"	"Otu00039"	"Otu00054"	-0.038190665459048	0.753840491912108
"1418"	"Otu00040"	"Otu00054"	0.276240042911977	0.0167903813358086
"1419"	"Otu00041"	"Otu00054"	0.232828102044374	0.0465954251150245
"1420"	"Otu00042"	"Otu00054"	-0.0240362716683859	0.838303139616684
"1421"	"Otu00043"	"Otu00054"	0.286305469576786	0.0192628953564884
"1422"	"Otu00044"	"Otu00054"	0.0824114359905772	0.4986144786256
"1423"	"Otu00045"	"Otu00054"	0.306726557638965	0.00724131617043522
"1424"	"Otu00046"	"Otu00054"	0.12708133895097	0.284241800124737
"1425"	"Otu00047"	"Otu00054"	0.283682689943337	0.0115322400534401
"1426"	"Otu00048"	"Otu00054"	-0.0926540722648554	0.454811987783266
"1427"	"Otu00049"	"Otu00054"	-0.13163234048108	0.286179332550642
"1428"	"Otu00050"	"Otu00054"	0.107973789789308	0.379549065750352
"1429"	"Otu00051"	"Otu00054"	0.279263171500471	0.0127659905198316
"1430"	"Otu00052"	"Otu00054"	0.236329210016712	0.034005689434917
"1431"	"Otu00053"	"Otu00054"	0.226946295253235	0.0449991764774837
"1432"	"Otu00001"	"Otu00055"	-0.309769824878626	0.00837792986480047
"1433"	"Otu00002"	"Otu00055"	-0.208145551828203	0.0751454293648347
"1434"	"Otu00003"	"Otu00055"	0.750217084057644	2.70428124338196e-12
"1435"	"Otu00004"	"Otu00055"	0.410005966554709	0.000188944518184408
"1436"	"Otu00005"	"Otu00055"	0.00321851361137067	0.977319155549154
"1437"	"Otu00006"	"Otu00055"	0.535558838910305	1.35167801595948e-06
"1438"	"Otu00007"	"Otu00055"	0.431002612921751	8.11438947108112e-05
"1439"	"Otu00008"	"Otu00055"	0.379173997923381	0.00071968880726514
"1440"	"Otu00009"	"Otu00055"	0.587232589920337	1.25604624701126e-07
"1441"	"Otu00010"	"Otu00055"	0.0165112436639328	0.890073130541589
"1442"	"Otu00011"	"Otu00055"	-0.150378857471462	0.212137184884286
"1443"	"Otu00012"	"Otu00055"	0.729093620601152	1.83355552962894e-11
"1444"	"Otu00013"	"Otu00055"	0.522452058604005	3.03466943951669e-06
"1445"	"Otu00014"	"Otu00055"	0.371375827320015	0.0013157314643728
"1446"	"Otu00015"	"Otu00055"	0.709912139420879	8.80417960757995e-11
"1447"	"Otu00016"	"Otu00055"	0.175809845814546	0.121718362508835
"1448"	"Otu00017"	"Otu00055"	-0.0759082811133742	0.526991256618547
"1449"	"Otu00018"	"Otu00055"	0.139493914505858	0.238766277694003
"1450"	"Otu00019"	"Otu00055"	0.210473602876676	0.0741889087298369
"1451"	"Otu00020"	"Otu00055"	0.676017173915022	1.79237558128875e-09
"1452"	"Otu00021"	"Otu00055"	0.309589557498494	0.00449404121215213
"1453"	"Otu00022"	"Otu00055"	0.564491988131422	3.51371949758317e-07
"1454"	"Otu00023"	"Otu00055"	-0.185600161971294	0.123027252768926
"1455"	"Otu00024"	"Otu00055"	0.710970166701695	6.01383387532906e-11
"1456"	"Otu00025"	"Otu00055"	0.662111462050958	1.3870282700168e-09
"1457"	"Otu00026"	"Otu00055"	-0.0529084644326432	0.640667513450097
"1458"	"Otu00027"	"Otu00055"	0.752724523301722	6.37134789371885e-12
"1459"	"Otu00028"	"Otu00055"	0.652863319007727	8.71737881880108e-09
"1460"	"Otu00029"	"Otu00055"	-0.309769824878626	0.00837792986480047
"1461"	"Otu00030"	"Otu00055"	0.695465734279053	4.79540851472393e-11
"1462"	"Otu00031"	"Otu00055"	0.699309277666431	2.11331396826608e-10
"1463"	"Otu00032"	"Otu00055"	0.670315901709484	3.05583114368346e-10
"1464"	"Otu00033"	"Otu00055"	0.378912705176418	0.00105574189522795
"1465"	"Otu00034"	"Otu00055"	0.54394443893595	9.66722509154749e-07
